Date,High,Low,Open,Close,Volume,Adj Close
2011-06-07,480.0,466.7749938964844,466.7749938964844,479.125,8051838.0,418.554443359375
2011-06-08,477.9750061035156,471.9750061035156,477.625,474.6000061035156,6494076.0,414.6014709472656
2011-06-09,478.92498779296875,473.5,473.75,477.0,4184040.0,416.697998046875
2011-06-10,478.0,466.0249938964844,477.54998779296875,472.25,5060272.0,412.54852294921875
2011-06-13,471.625,460.5,471.625,462.79998779296875,5908132.0,404.2931823730469
2011-06-14,465.875,455.0,462.6499938964844,455.67498779296875,8671120.0,398.06890869140625
2011-06-15,459.45001220703125,449.29998779296875,456.0,450.2749938964844,9214972.0,393.3515930175781
2011-06-16,450.5,442.04998779296875,450.5,443.7749938964844,11415056.0,387.67333984375
2011-06-17,446.6499938964844,432.6000061035156,445.6499938964844,434.375,10071236.0,379.4616394042969
2011-06-20,437.5,414.04998779296875,437.5,416.625,13852156.0,363.9555358886719
2011-06-21,427.5,418.6499938964844,419.95001220703125,424.32501220703125,7960978.0,370.6821594238281
2011-06-22,429.07501220703125,417.07501220703125,426.67498779296875,422.8999938964844,9192518.0,369.4372863769531
2011-06-23,436.3500061035156,422.95001220703125,423.2749938964844,435.25,9469684.0,380.22601318359375
2011-06-24,439.8500061035156,427.79998779296875,437.07501220703125,435.70001220703125,14478606.0,380.6191711425781
2011-06-27,440.8999938964844,430.92498779296875,433.3500061035156,435.7749938964844,6560050.0,380.6846923828125
2011-06-28,439.45001220703125,431.0,439.45001220703125,435.54998779296875,4672078.0,380.4880676269531
2011-06-29,444.0,436.04998779296875,437.8500061035156,442.625,5682870.0,386.668701171875
2011-06-30,451.0,443.5,444.3500061035156,449.25,9940952.0,392.4561767578125
2011-07-01,453.5,428.3500061035156,453.5,430.9750061035156,13110568.0,376.4914855957031
2011-07-04,439.70001220703125,432.5,437.20001220703125,434.20001220703125,7543022.0,379.3087463378906
2011-07-05,434.6499938964844,422.0,434.6499938964844,422.9750061035156,15454860.0,369.5028381347656
2011-07-06,429.25,420.3500061035156,424.42498779296875,426.45001220703125,12287676.0,372.53857421875
2011-07-07,437.45001220703125,427.625,429.0,435.3500061035156,9206408.0,380.3133850097656
2011-07-08,437.0,426.0,436.5,427.42498779296875,9571938.0,373.3902282714844
2011-07-11,429.9750061035156,423.5,427.0,426.6499938964844,4388252.0,372.7132568359375
2011-07-12,428.70001220703125,422.8500061035156,423.75,423.875,5973514.0,370.2890319824219
2011-07-13,434.8500061035156,425.54998779296875,426.5249938964844,432.7250061035156,7785438.0,378.0202331542969
2011-07-14,438.95001220703125,429.67498779296875,431.6499938964844,433.7749938964844,6086042.0,378.9375
2011-07-15,438.0,432.5,433.8500061035156,436.6000061035156,4665952.0,381.4053955078125
2011-07-18,436.95001220703125,432.1000061035156,435.95001220703125,433.79998779296875,3009418.0,378.9593811035156
2011-07-19,440.70001220703125,433.0,433.75,439.7250061035156,4490660.0,384.13531494140625
2011-07-20,443.3999938964844,434.3999938964844,443.0,438.1000061035156,5111188.0,382.71575927734375
2011-07-21,437.9750061035156,428.7749938964844,437.9750061035156,430.42498779296875,3605294.0,376.010986328125
2011-07-22,438.5,431.25,433.0,436.67498779296875,6996386.0,381.47088623046875
2011-07-25,446.0,439.57501220703125,446.0,441.42498779296875,10014328.0,385.620361328125
2011-07-26,445.07501220703125,434.70001220703125,444.125,435.75,9354546.0,380.662841796875
2011-07-27,437.5,429.57501220703125,437.5,430.42498779296875,6252128.0,376.010986328125
2011-07-28,427.5,416.70001220703125,427.5,418.67498779296875,14309022.0,365.74639892578125
2011-07-29,423.625,411.57501220703125,420.0,413.9750061035156,9780362.0,361.6405944824219
2011-08-01,419.0,410.67498779296875,419.0,415.42498779296875,6510972.0,362.90728759765625
2011-08-02,419.45001220703125,409.25,413.7749938964844,418.6499938964844,7575550.0,365.72454833984375
2011-08-03,418.1000061035156,411.54998779296875,413.375,412.5249938964844,6439360.0,360.3739013671875
2011-08-04,415.82501220703125,405.0249938964844,414.0,406.17498779296875,6280284.0,354.82672119140625
2011-08-05,399.75,389.5,399.75,396.0,11988194.0,345.93798828125
2011-08-08,398.20001220703125,383.5,388.3500061035156,390.32501220703125,10168600.0,340.9804382324219
2011-08-09,389.5,376.5,376.5,382.6499938964844,14926038.0,334.2756652832031
2011-08-10,395.0,382.5,392.67498779296875,386.375,8113086.0,337.5297546386719
2011-08-11,392.4750061035156,382.5,384.17498779296875,386.1000061035156,4978610.0,337.2895202636719
2011-08-12,391.5,379.0,391.5,380.45001220703125,7873534.0,332.35382080078125
2011-08-16,386.1499938964844,377.3500061035156,380.0,379.57501220703125,5160008.0,331.5894470214844
2011-08-17,387.20001220703125,375.5,380.25,377.5,6192704.0,329.77667236328125
2011-08-18,380.0,368.5,378.8500061035156,370.6000061035156,7829830.0,323.7490234375
2011-08-19,369.5,360.6499938964844,365.5249938964844,366.2749938964844,9326184.0,319.97076416015625
2011-08-22,379.92498779296875,362.79998779296875,365.5,378.5,7105614.0,330.6503601074219
2011-08-23,386.0,373.75,380.17498779296875,382.625,8017226.0,334.2538757324219
2011-08-24,384.75,378.0,382.0,380.6499938964844,5937582.0,332.5284729003906
2011-08-25,384.5,375.125,380.79998779296875,376.75,9698436.0,329.12158203125
2011-08-26,378.04998779296875,356.0,375.5,359.70001220703125,8915576.0,314.22698974609375
2011-08-29,379.95001220703125,364.17498779296875,365.54998779296875,377.5249938964844,8373860.0,329.7985534667969
2011-08-30,398.1499938964844,382.0,382.5,391.29998779296875,15642896.0,341.8321533203125
2011-09-02,406.8500061035156,394.7250061035156,398.3500061035156,402.7250061035156,15583090.0,351.8128662109375
2011-09-05,399.5,391.4750061035156,397.25,394.42498779296875,9134754.0,344.5621032714844
2011-09-06,412.75,388.25,391.6000061035156,410.75,14324610.0,358.8232727050781
2011-09-07,421.75,411.8500061035156,412.0,416.75,14372476.0,364.0647888183594
2011-09-08,429.5,407.25,416.75,426.2250061035156,16130776.0,372.34197998046875
2011-09-09,429.2749938964844,411.8500061035156,426.07501220703125,412.875,13515726.0,360.6796875
2011-09-12,411.2250061035156,397.625,405.17498779296875,403.1499938964844,8493922.0,352.18408203125
2011-09-13,412.375,398.375,406.6000061035156,405.125,11612228.0,353.909423828125
2011-09-14,414.875,402.6000061035156,406.95001220703125,412.70001220703125,9389752.0,360.52679443359375
2011-09-15,419.29998779296875,406.7749938964844,416.5,418.1499938964844,9329418.0,365.28778076171875
2011-09-16,425.0,410.5,425.0,412.82501220703125,12256992.0,360.6360168457031
2011-09-19,414.57501220703125,407.79998779296875,412.5,410.7749938964844,5849942.0,358.8450927734375
2011-09-20,426.9750061035156,408.1499938964844,411.5,425.8999938964844,8429200.0,372.05804443359375
2011-09-21,425.45001220703125,416.1499938964844,425.45001220703125,418.79998779296875,7785642.0,365.8555908203125
2011-09-22,413.95001220703125,390.0,411.9750061035156,393.17498779296875,12479748.0,343.4701232910156
2011-09-23,396.29998779296875,382.04998779296875,386.95001220703125,385.29998779296875,17606854.0,336.59063720703125
2011-09-26,385.3500061035156,373.7749938964844,384.6000061035156,379.6000061035156,12435902.0,331.6112365722656
2011-09-27,400.3500061035156,386.0,387.0,398.6000061035156,10079128.0,348.2093200683594
2011-09-28,403.1499938964844,394.54998779296875,399.875,398.6000061035156,11444976.0,348.2093200683594
2011-09-29,406.375,392.2250061035156,395.25,403.8500061035156,14406076.0,352.79559326171875
2011-09-30,411.45001220703125,396.25,401.75,404.17498779296875,15975306.0,353.0794372558594
2011-10-03,399.95001220703125,392.04998779296875,395.6000061035156,394.1000061035156,9650518.0,344.2781982421875
2011-10-04,395.3999938964844,382.625,392.0,385.79998779296875,12001482.0,337.0274658203125
2011-10-05,388.95001220703125,380.875,386.2749938964844,383.5,9479192.0,335.0181579589844
2011-10-07,404.0,392.45001220703125,393.3500061035156,401.45001220703125,9102652.0,350.6990051269531
2011-10-10,415.45001220703125,402.1000061035156,402.125,414.625,6787266.0,362.20843505859375
2011-10-11,420.70001220703125,411.25,417.5,413.5,7185020.0,361.22564697265625
2011-10-12,425.95001220703125,413.0249938964844,414.70001220703125,424.82501220703125,7895248.0,371.1189880371094
2011-10-13,429.0,421.04998779296875,425.0,423.45001220703125,8390704.0,369.9178466796875
2011-10-14,434.8500061035156,420.75,421.0,433.45001220703125,8170070.0,378.65362548828125
2011-10-17,434.42498779296875,415.57501220703125,433.5,416.8999938964844,10081616.0,364.19580078125
2011-10-18,413.20001220703125,405.67498779296875,412.5,409.95001220703125,8365930.0,358.1244812011719
2011-10-19,422.5,412.04998779296875,412.75,421.5,5427734.0,368.2143249511719
2011-10-20,420.45001220703125,411.0,417.42498779296875,419.3500061035156,4558742.0,366.3360900878906
2011-10-21,424.6000061035156,415.54998779296875,420.0,417.875,4728350.0,365.0475769042969
2011-10-24,427.0,421.7749938964844,424.0,423.25,4151788.0,369.7430725097656
2011-10-25,440.4750061035156,421.07501220703125,427.5,437.9750061035156,10394092.0,382.6065673828125
2011-10-28,452.0,442.04998779296875,449.8500061035156,450.0,11213766.0,393.1113586425781
2011-10-31,449.6499938964844,436.2749938964844,449.0,438.7749938964844,7256164.0,383.3053894042969
2011-11-01,439.25,428.79998779296875,435.25,430.29998779296875,7490442.0,375.9018249511719
2011-11-02,440.4750061035156,427.5,427.5,435.8999938964844,6286550.0,380.7938537597656
2011-11-03,444.67498779296875,431.5,433.875,442.95001220703125,7333994.0,386.9526062011719
2011-11-04,452.5,436.32501220703125,452.5,439.9750061035156,8343914.0,384.3536682128906
2011-11-08,442.5,434.25,439.5,441.8500061035156,4626616.0,385.99163818359375
2011-11-09,446.32501220703125,430.57501220703125,445.0249938964844,432.4750061035156,5332624.0,377.8018493652344
2011-11-11,444.3999938964844,425.04998779296875,429.5,442.67498779296875,9938506.0,386.7123718261719
2011-11-14,448.0,436.5,445.70001220703125,438.3500061035156,7312946.0,382.9341125488281
2011-11-15,439.0,428.125,435.5,430.7250061035156,4525006.0,376.2731018066406
2011-11-16,429.54998779296875,418.67498779296875,429.54998779296875,424.04998779296875,6086372.0,370.44189453125
2011-11-17,424.32501220703125,403.125,422.5249938964844,404.9750061035156,11076110.0,353.7783508300781
2011-11-18,405.9750061035156,393.5,400.1499938964844,404.04998779296875,9916088.0,352.9703369140625
2011-11-21,400.0,390.75,400.0,393.17498779296875,8099002.0,343.4701232910156
2011-11-22,402.2250061035156,393.29998779296875,394.04998779296875,397.6000061035156,8764704.0,347.335693359375
2011-11-23,394.95001220703125,377.8999938964844,394.95001220703125,386.70001220703125,10839538.0,337.8136901855469
2011-11-24,389.0,376.57501220703125,387.5,386.57501220703125,12735430.0,337.7044982910156
2011-11-25,385.625,375.5,384.8500061035156,376.8999938964844,7399450.0,329.2525939941406
2011-11-28,392.8999938964844,381.2749938964844,382.5,391.8999938964844,5044138.0,342.3562927246094
2011-11-29,391.0,379.57501220703125,391.0,382.5,9606880.0,334.1446228027344
2011-11-30,391.6499938964844,376.54998779296875,378.3500061035156,389.125,9138292.0,339.93212890625
2011-12-01,405.375,397.6000061035156,399.5,399.5,9429934.0,348.9955139160156
2011-12-02,407.5,393.2749938964844,398.5,406.0249938964844,8959760.0,354.6956481933594
2011-12-05,406.1000061035156,399.17498779296875,404.17498779296875,403.375,6321668.0,352.3806457519531
2011-12-07,409.75,401.6000061035156,403.5,404.8999938964844,7028300.0,353.71282958984375
2011-12-08,403.8500061035156,386.04998779296875,401.0,389.42498779296875,8885394.0,340.1942138671875
2011-12-09,384.95001220703125,376.3500061035156,384.95001220703125,377.8500061035156,10089752.0,330.08251953125
2011-12-12,381.0,362.0,380.2749938964844,363.75,10194068.0,317.7650146484375
2011-12-13,373.0,360.5,361.95001220703125,371.1499938964844,10456936.0,324.2294616699219
2011-12-14,376.95001220703125,366.70001220703125,369.0,370.95001220703125,10609412.0,324.0548095703125
2011-12-15,377.25,361.75,365.95001220703125,375.07501220703125,13222278.0,327.6583251953125
2011-12-16,422.29998779296875,358.0249938964844,374.5,360.92498779296875,11657426.0,315.297119140625
2011-12-19,369.95001220703125,357.57501220703125,359.6000061035156,367.6499938964844,9428232.0,321.1719665527344
2011-12-20,370.8500061035156,354.6000061035156,370.8500061035156,356.7250061035156,11101126.0,311.6280517578125
2011-12-21,376.875,361.3500061035156,363.5,374.0,9126810.0,326.7192077636719
2011-12-22,380.1499938964844,366.5,370.67498779296875,377.2749938964844,8947438.0,329.5801696777344
2011-12-23,384.875,371.20001220703125,380.0,373.20001220703125,7022150.0,326.02032470703125
2011-12-26,382.3999938964844,372.7749938964844,373.5249938964844,380.5,4752938.0,332.3974304199219
2011-12-27,384.3500061035156,372.67498779296875,383.0,376.5249938964844,6148616.0,328.9250183105469
2011-12-28,379.25,367.67498779296875,378.8500061035156,369.5249938964844,5658136.0,322.8099365234375
2011-12-29,369.5,353.6000061035156,366.82501220703125,355.95001220703125,10899048.0,310.95111083984375
2011-12-30,360.2749938964844,344.5,356.5,346.4750061035156,13324660.0,302.67388916015625
2012-01-02,354.875,343.57501220703125,348.3999938964844,353.2749938964844,8598434.0,308.6142272949219
2012-01-03,363.45001220703125,355.17498779296875,356.125,362.32501220703125,9366982.0,316.5201416015625
2012-01-04,365.4750061035156,356.67498779296875,363.70001220703125,358.07501220703125,8476734.0,312.80743408203125
2012-01-05,362.4750061035156,347.04998779296875,357.5,349.75,13239172.0,305.5348815917969
2012-01-06,362.0,348.32501220703125,348.5249938964844,358.7749938964844,9406294.0,313.4189453125
2012-01-09,357.2250061035156,351.2250061035156,357.2250061035156,353.125,8405756.0,308.4831848144531
2012-01-10,369.5,356.0,356.0,368.1000061035156,9015448.0,321.56512451171875
2012-01-11,376.5,365.75,368.95001220703125,374.125,9684286.0,326.82843017578125
2012-01-12,376.4750061035156,366.29998779296875,373.75,368.45001220703125,6503248.0,321.870849609375
2012-01-13,375.4750061035156,364.04998779296875,371.0,365.8999938964844,9385860.0,319.6432189941406
2012-01-16,364.9750061035156,355.5,364.9750061035156,356.4750061035156,8134976.0,311.4096984863281
2012-01-17,372.20001220703125,358.0,358.0,371.0249938964844,10395272.0,324.1203308105469
2012-01-18,393.95001220703125,379.0249938964844,381.0,389.875,18497512.0,340.5873107910156
2012-01-19,397.9750061035156,391.04998779296875,394.5,392.82501220703125,10967016.0,343.16436767578125
2012-01-20,400.0,386.0249938964844,395.0,396.32501220703125,14503728.0,346.2219543457031
2012-01-23,389.875,377.6000061035156,377.6499938964844,385.7749938964844,12915170.0,337.0056457519531
2012-01-24,395.79998779296875,385.20001220703125,387.29998779296875,391.875,10190998.0,342.33441162109375
2012-01-25,397.5,391.3999938964844,394.3500061035156,395.4750061035156,7674410.0,345.4794006347656
2012-01-27,413.95001220703125,399.5,400.0,410.20001220703125,11130982.0,358.3428955078125
2012-01-30,409.42498779296875,396.1000061035156,406.95001220703125,397.375,9658182.0,347.13916015625
2012-01-31,410.3999938964844,400.70001220703125,402.25,408.54998779296875,12528924.0,356.90142822265625
2012-02-01,417.0,408.0,409.45001220703125,415.6000061035156,7553612.0,363.0601501464844
2012-02-02,421.3500061035156,412.07501220703125,417.5,414.625,9803958.0,362.20843505859375
2012-02-03,420.0,407.82501220703125,415.0,419.1499938964844,9138418.0,366.161376953125
2012-02-06,424.75,412.04998779296875,422.95001220703125,416.5,7968824.0,363.8464050292969
2012-02-07,426.3500061035156,417.125,421.0,422.2749938964844,9631954.0,368.891357421875
2012-02-08,432.3500061035156,422.5,423.5,429.20001220703125,7295252.0,374.9408874511719
2012-02-09,429.95001220703125,421.29998779296875,428.375,426.92498779296875,8618382.0,372.95343017578125
2012-02-10,429.5,419.0,425.17498779296875,421.625,6835950.0,368.32354736328125
2012-02-13,429.3999938964844,420.5,420.54998779296875,424.625,6987398.0,370.9442443847656
2012-02-14,428.20001220703125,421.5,423.45001220703125,424.45001220703125,6268442.0,370.7913513183594
2012-02-15,427.875,416.5249938964844,427.1000061035156,418.32501220703125,14364634.0,365.440673828125
2012-02-16,415.5,402.3500061035156,415.5,406.2250061035156,12685154.0,354.870361328125
2012-02-17,413.20001220703125,405.1000061035156,411.0249938964844,409.1000061035156,16422650.0,357.3819274902344
2012-02-21,424.375,407.54998779296875,408.75,421.7749938964844,16667330.0,368.4544982910156
2012-02-22,428.70001220703125,415.04998779296875,424.0,416.70001220703125,11496258.0,364.0211181640625
2012-02-23,424.95001220703125,413.29998779296875,416.0,419.79998779296875,8734586.0,366.7291564941406
2012-02-24,420.8500061035156,407.25,416.75,409.9750061035156,8570072.0,358.1462707519531
2012-02-27,412.79998779296875,382.67498779296875,410.8999938964844,390.7250061035156,12696430.0,341.3298645019531
2012-02-28,400.17498779296875,393.8500061035156,394.5249938964844,398.25,10578836.0,347.9035339355469
2012-02-29,413.95001220703125,402.07501220703125,402.5249938964844,410.375,12730698.0,358.4956970214844
2012-03-01,409.3500061035156,400.54998779296875,405.8999938964844,405.4750061035156,5925188.0,354.2151794433594
2012-03-02,409.0,402.875,408.125,407.04998779296875,5800174.0,355.591064453125
2012-03-05,407.0,397.125,406.0249938964844,398.75,5977226.0,348.3403625488281
2012-03-06,404.5,387.0,398.5,388.2749938964844,16059982.0,339.1895751953125
2012-03-07,388.75,375.5,388.2749938964844,380.8999938964844,12893458.0,332.7469177246094
2012-03-09,389.79998779296875,384.6000061035156,387.6499938964844,386.8999938964844,7885854.0,337.9883728027344
2012-03-12,401.5,389.8500061035156,395.0,399.2749938964844,6876666.0,348.7989501953125
2012-03-13,410.9750061035156,401.6499938964844,401.7250061035156,409.9750061035156,7368154.0,358.1462707519531
2012-03-14,415.0,403.3500061035156,414.0,407.25,8057018.0,355.7657775878906
2012-03-15,410.6000061035156,396.70001220703125,409.0,398.32501220703125,9261372.0,347.96905517578125
2012-03-16,398.8500061035156,383.67498779296875,390.0,386.17498779296875,11506192.0,337.35504150390625
2012-03-19,391.5,375.54998779296875,390.5,377.54998779296875,7304896.0,329.8204040527344
2012-03-20,383.20001220703125,375.1499938964844,378.04998779296875,380.2749938964844,4779840.0,332.2009582519531
2012-03-21,386.75,377.54998779296875,380.0,384.0249938964844,6497096.0,335.47686767578125
2012-03-22,385.7250061035156,366.0,382.95001220703125,368.17498779296875,13369316.0,321.6305847167969
2012-03-23,374.75,369.04998779296875,371.8999938964844,372.0249938964844,12323672.0,324.993896484375
2012-03-26,371.95001220703125,363.5,371.95001220703125,365.04998779296875,10576696.0,318.9006652832031
2012-03-27,369.3999938964844,362.54998779296875,369.0,365.5249938964844,12432502.0,319.3155822753906
2012-03-28,367.95001220703125,360.25,365.0,362.8500061035156,8262228.0,316.978759765625
2012-03-29,364.8500061035156,359.0,359.0,362.32501220703125,10961434.0,316.5201416015625
2012-03-30,376.5,363.54998779296875,364.75,375.29998779296875,7898408.0,327.85479736328125
2012-04-02,375.42498779296875,369.5249938964844,374.67498779296875,370.2749938964844,5129724.0,323.4651184082031
2012-04-03,381.45001220703125,372.125,372.125,376.3500061035156,8007540.0,328.7720947265625
2012-04-04,378.5,371.7250061035156,372.5,373.5,5400824.0,326.28240966796875
2012-04-09,374.0,367.04998779296875,370.0249938964844,371.07501220703125,5217040.0,324.1640625
2012-04-10,373.5,369.04998779296875,373.0,371.32501220703125,3826530.0,324.3823547363281
2012-04-11,369.5,363.1499938964844,369.5,365.1499938964844,7453684.0,318.988037109375
2012-04-12,372.79998779296875,366.6499938964844,366.6499938964844,371.6499938964844,5385010.0,324.6662902832031
2012-04-13,381.0,368.75,373.0249938964844,375.7749938964844,6498448.0,328.269775390625
2012-04-16,376.7250061035156,368.0,373.54998779296875,374.04998779296875,4808492.0,326.76287841796875
2012-04-17,377.3999938964844,370.17498779296875,377.3999938964844,373.20001220703125,6351854.0,326.02032470703125
2012-04-18,378.3999938964844,371.3500061035156,375.0,374.29998779296875,6856690.0,326.9812316894531
2012-04-19,376.95001220703125,369.25,376.95001220703125,370.82501220703125,8411492.0,323.94561767578125
2012-04-20,370.5,364.0,370.0249938964844,365.42498779296875,6821954.0,319.228271484375
2012-04-23,372.875,362.1000061035156,362.92498779296875,368.1499938964844,10106398.0,321.6087951660156
2012-04-24,370.25,361.8500061035156,369.5,367.54998779296875,7618632.0,321.0845947265625
2012-04-25,371.45001220703125,364.0249938964844,367.04998779296875,368.1499938964844,6211262.0,321.6087951660156
2012-04-26,374.5,366.79998779296875,368.54998779296875,372.5249938964844,6939968.0,325.4306945800781
2012-04-27,373.57501220703125,368.25,370.6499938964844,371.0,5715402.0,324.0984802246094
2012-04-30,373.95001220703125,368.75,368.75,372.54998779296875,5553540.0,325.4525146484375
2012-05-02,375.70001220703125,370.0,373.95001220703125,371.7749938964844,5723804.0,324.7754821777344
2012-05-03,372.2250061035156,367.57501220703125,369.25,369.42498779296875,3794324.0,322.7225036621094
2012-05-04,370.0,361.0,366.70001220703125,363.2250061035156,7556936.0,317.3063659667969
2012-05-07,361.0,352.54998779296875,357.5,357.8500061035156,9182100.0,312.6108703613281
2012-05-08,359.45001220703125,349.5,359.0,354.17498779296875,7770830.0,309.40045166015625
2012-05-09,354.1499938964844,345.5249938964844,351.0,347.54998779296875,7341320.0,303.61297607421875
2012-05-10,354.20001220703125,345.2749938964844,348.625,347.07501220703125,6783638.0,303.1980285644531
2012-05-11,351.5,344.1499938964844,346.5,348.6000061035156,6085020.0,304.5302734375
2012-05-14,351.3999938964844,339.2749938964844,349.0,340.6499938964844,8162188.0,297.5852966308594
2012-05-15,344.0,337.04998779296875,339.5,340.82501220703125,7392692.0,297.7381896972656
2012-05-16,341.3999938964844,336.5249938964844,337.5,338.04998779296875,6203520.0,295.31396484375
2012-05-17,344.92498779296875,338.8999938964844,340.125,342.57501220703125,7120976.0,299.26690673828125
2012-05-18,348.20001220703125,337.5,338.45001220703125,344.2749938964844,4727920.0,300.75201416015625
2012-05-21,350.3500061035156,343.0,343.25,347.75,4668254.0,303.7877197265625
2012-05-22,352.29998779296875,344.375,352.29998779296875,345.54998779296875,5876094.0,301.8658142089844
2012-05-23,344.9750061035156,339.7749938964844,342.6000061035156,343.42498779296875,5166696.0,300.0094909667969
2012-05-24,350.0,343.04998779296875,347.0,347.6499938964844,4799636.0,303.7003479003906
2012-05-25,347.6499938964844,344.2749938964844,347.5,345.6000061035156,6170046.0,301.9095153808594
2012-05-28,351.5,346.0,346.0,350.82501220703125,5150204.0,306.4739990234375
2012-05-29,354.8999938964844,348.7749938964844,351.1000061035156,350.92498779296875,6868632.0,306.5613098144531
2012-05-30,354.32501220703125,347.57501220703125,349.82501220703125,353.125,7042064.0,308.4831848144531
2012-05-31,364.5249938964844,341.17498779296875,348.5,352.79998779296875,18049922.0,315.80084228515625
2012-06-01,354.7250061035156,339.0249938964844,353.67498779296875,342.625,8193138.0,306.69293212890625
2012-06-04,348.5,336.70001220703125,338.5,346.375,6523694.0,310.0497131347656
2012-06-05,353.0,347.54998779296875,348.0,351.2749938964844,6073276.0,314.43585205078125
2012-06-06,359.0,349.25,352.2250061035156,357.95001220703125,10630444.0,320.4107666015625
2012-06-07,365.95001220703125,358.125,360.5249938964844,360.625,12775432.0,322.8052673339844
2012-06-08,365.95001220703125,356.1499938964844,359.0,364.8500061035156,5814010.0,326.587158203125
2012-06-11,368.20001220703125,359.04998779296875,366.3500061035156,361.125,4550792.0,323.2528076171875
2012-06-12,363.0,357.20001220703125,357.5,361.4750061035156,5468620.0,323.566162109375
2012-06-13,361.9750061035156,356.20001220703125,361.125,358.1499938964844,4548816.0,320.58978271484375
2012-06-14,360.3999938964844,355.5249938964844,358.0,358.17498779296875,3419434.0,320.6121826171875
2012-06-15,364.8999938964844,359.25,359.25,363.375,4542734.0,325.266845703125
2012-06-18,367.25,356.0,365.17498779296875,359.45001220703125,4587396.0,321.7535095214844
2012-06-19,369.70001220703125,358.5,358.5,368.7250061035156,3567750.0,330.0557861328125
2012-06-20,371.4750061035156,366.5,369.0,368.70001220703125,4714924.0,330.033447265625
2012-06-21,367.0,355.20001220703125,367.0,359.3500061035156,10336184.0,321.6639709472656
2012-06-22,357.45001220703125,351.7749938964844,356.7749938964844,355.5,8745728.0,318.21771240234375
2012-06-25,361.4750061035156,356.0,357.1000061035156,358.1000061035156,5081240.0,320.5450439453125
2012-06-26,362.75,357.2250061035156,358.75,361.75,7353174.0,323.8122863769531
2012-06-27,364.79998779296875,359.0,363.20001220703125,361.25,3523864.0,323.36468505859375
2012-06-28,363.8999938964844,358.32501220703125,362.20001220703125,359.95001220703125,5441830.0,322.2010192871094
2012-06-29,370.45001220703125,362.54998779296875,362.54998779296875,368.92498779296875,7667150.0,330.2348327636719
2012-07-02,370.3999938964844,365.07501220703125,367.75,368.70001220703125,3123346.0,330.033447265625
2012-07-03,371.32501220703125,365.6499938964844,369.9750061035156,368.17498779296875,4706492.0,329.56341552734375
2012-07-04,370.0,364.42498779296875,370.0,367.125,4273188.0,328.6235656738281
2012-07-05,371.20001220703125,366.0249938964844,367.4750061035156,369.3500061035156,3568436.0,330.615234375
2012-07-06,369.0,364.75,369.0,367.42498779296875,4233158.0,328.8921203613281
2012-07-09,366.8999938964844,363.04998779296875,364.5,365.8999938964844,3565348.0,327.52703857421875
2012-07-10,371.0,365.3999938964844,365.7250061035156,369.8500061035156,2731274.0,331.06280517578125
2012-07-11,368.29998779296875,361.0,366.7250061035156,362.82501220703125,5457274.0,324.7745361328125
2012-07-12,364.8999938964844,358.54998779296875,360.95001220703125,360.6000061035156,4602056.0,322.7828674316406
2012-07-13,363.25,357.5,360.0,359.25,5199434.0,321.5744323730469
2012-07-16,362.07501220703125,357.5249938964844,360.0,360.17498779296875,3340658.0,322.40240478515625
2012-07-17,363.9750061035156,358.6499938964844,362.3999938964844,359.67498779296875,5210268.0,321.9548645019531
2012-07-18,360.92498779296875,356.1000061035156,359.0,357.8999938964844,3910028.0,320.36602783203125
2012-07-19,364.95001220703125,359.0,360.1000061035156,363.8999938964844,5340264.0,325.7367248535156
2012-07-20,364.42498779296875,358.5249938964844,361.1499938964844,361.32501220703125,5672054.0,323.4318542480469
2012-07-23,362.8999938964844,356.6499938964844,357.5,359.5,4672712.0,321.7982177734375
2012-07-24,363.42498779296875,359.17498779296875,360.5,362.25,3673386.0,324.2598571777344
2012-07-25,362.2749938964844,356.07501220703125,360.20001220703125,359.625,3999392.0,321.9101257324219
2012-07-26,360.45001220703125,353.32501220703125,360.45001220703125,355.07501220703125,6408030.0,317.8373107910156
2012-07-27,363.3999938964844,358.07501220703125,359.5,360.5,6156390.0,322.6933898925781
2012-07-30,365.8999938964844,360.92498779296875,361.5,364.79998779296875,3183650.0,326.5423889160156
2012-07-31,373.04998779296875,360.5,365.79998779296875,371.79998779296875,6162516.0,332.8082580566406
2012-08-01,375.45001220703125,369.29998779296875,370.125,373.375,6597782.0,334.21807861328125
2012-08-02,373.79998779296875,368.375,371.04998779296875,369.7749938964844,3645704.0,330.9956359863281
2012-08-03,374.0,365.2749938964844,367.5,371.2749938964844,5003144.0,332.3383483886719
2012-08-06,394.70001220703125,374.0249938964844,374.0249938964844,393.0249938964844,17091032.0,351.8073425292969
2012-08-07,397.9750061035156,388.875,393.0249938964844,391.875,8992598.0,350.7779846191406
2012-08-08,399.5,391.2749938964844,392.5249938964844,395.3999938964844,8398568.0,353.9332580566406
2012-08-09,398.20001220703125,388.32501220703125,394.45001220703125,390.07501220703125,5828902.0,349.166748046875
2012-08-10,394.5,387.07501220703125,388.82501220703125,391.04998779296875,4881736.0,350.0394592285156
2012-08-13,395.0,389.75,389.75,394.07501220703125,2826916.0,352.7472229003906
2012-08-14,401.0,393.5,393.95001220703125,399.7749938964844,7547228.0,357.8494873046875
2012-08-16,410.92498779296875,399.54998779296875,401.0249938964844,408.07501220703125,9889474.0,365.2790222167969
2012-08-17,412.45001220703125,404.82501220703125,408.95001220703125,408.04998779296875,6551276.0,365.25665283203125
